༄༅། །​དམྱལ་བ་ནས་འདོན་པ།༄༅༅། །​_33_,༄༅། །​དམྱལ་བ་ནས་འདོན་པ།༄༅༅། །​_33_,༄༅། །​དམྱལ་བ་ནས་འདོན་པ།༄༅༅། །​_33_,༄༅། །​_11_,[༄༅༅། །​_44_],༄། །​_11_,༄༅༅། །​_44_,༄༅༅། །​_44_,༄༅༅། །​_44_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[གཤེགས་_100_],གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_
[ཀྱེ་_100_],ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[སྐྱོབས_100_],སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ཡི་_100_],ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_
[གསོན་_100_],གསོན་_100_,གསོན་_100_,གསོན་_100_,གསོན་_100_,གསོན་_100_,གསོན་_100_,གསོན་_100_,གསོན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[འདི་_100_],འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_
[འདྲ་_100_],འདྲ་_100_,འདྲ་_100_,འདྲ་_100_,འདྲ་_100_,འདྲ་_100_,འདྲ་_100_,འདྲ་_100_,འདྲ་_100_
[བ_88_],བ_88_,བས_11_,བ_88_,བ_88_,བ_88_,བ_88_,བ_88_,བ_88_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[མཁའ་_100_],མཁའ་_100_,མཁའ་_100_,མཁའ་_100_,མཁའ་_100_,མཁའ་_100_,མཁའ་_100_,མཁའ་_100_,མཁའ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[ཀ་_100_],ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_
[ཤིའི་_100_],ཤིའི་_100_,ཤིའི་_100_,ཤིའི་_100_,ཤིའི་_100_,ཤིའི་_100_,ཤིའི་_100_,ཤིའི་_100_,ཤིའི་_100_
[མེ་_100_],མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_
[ཏོག་_100_],ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_
[ནི_100_],ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[རླུང་_100_],རླུང་_100_,རླུང་_100_,རླུང་_100_,རླུང་_100_,རླུང་_100_,རླུང་_100_,རླུང་_100_,རླུང་_100_
[གིས་_100_],གིས་_100_,གིས་_100_,གིས་_100_,གིས་_100_,གིས་_100_,གིས་_100_,གིས་_100_,གིས་_100_
[བཏབ་_77_],བཏབ་_77_,བཏབ་_77_,བཏབ་_77_,བཏབ་_77_,བཏབ་_77_,བཏབ་_77_,བཏང་_22_,བཏང་_22_
[ནས་_100_],ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_
[འཕྱན་_100_],འཕྱན་_100_,འཕྱན་_100_,འཕྱན་_100_,འཕྱན་_100_,འཕྱན་_100_,འཕྱན་_100_,འཕྱན་_100_,འཕྱན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[བཞིན_100_],བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[གཤེགས་_100_],གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_
[ཀྱེ་_100_],ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[སྐྱོབས_100_],སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[འབྲོག་_100_],འབྲོག་_100_,འབྲོག་_100_,འབྲོག་_100_,འབྲོག་_100_,འབྲོག་_100_,འབྲོག་_100_,འབྲོག་_100_,འབྲོག་_100_
[དགོན་_100_],དགོན་_100_,དགོན་_100_,དགོན་_100_,དགོན་_100_,དགོན་_100_,དགོན་_100_,དགོན་_100_,དགོན་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_
[ཚེར་_100_],ཚེར་_100_,ཚེར་_100_,ཚེར་_100_,ཚེར་_100_,ཚེར་_100_,ཚེར་_100_,ཚེར་_100_,ཚེར་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ཡི_100_],ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ལྗོན་_100_],ལྗོན་_100_,ལྗོན་_100_,ལྗོན་_100_,ལྗོན་_100_,ལྗོན་_100_,ལྗོན་_100_,ལྗོན་_100_,ལྗོན་_100_
[ཤིང་_100_],ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_
[མང་_100_],མང་_100_,མང་_100_,མང་_100_,མང་_100_,མང་_100_,མང་_100_,མང་_100_,མང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
[རྟེན་_100_],རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[པ_100_],པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_,ན་_100_,ན་_100_,ན་_100_,ན་_100_,ན་_100_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_
[གིས་_88_],གིས་_88_,གི་_11_,གིས་_88_,གིས་_88_,གིས་_88_,གིས་_88_,གིས་_88_,གིས་_88_
[ལམ་_100_],ལམ་_100_,ལམ་_100_,ལམ་_100_,ལམ་_100_,ལམ་_100_,ལམ་_100_,ལམ་_100_,ལམ་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[མཐོང་_100_],མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[གཤེགས་_100_],གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_
[ཀྱེ་_100_],ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[སྐྱོབས_100_],སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཉེས་_100_],ཉེས་_100_,ཉེས་_100_,ཉེས་_100_,ཉེས་_100_,ཉེས་_100_,ཉེས་_100_,ཉེས་_100_,ཉེས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[ཕྱུགས་_100_],ཕྱུགས་_100_,ཕྱུགས་_100_,ཕྱུགས་_100_,ཕྱུགས་_100_,ཕྱུགས་_100_,ཕྱུགས་_100_,ཕྱུགས་_100_,ཕྱུགས་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[། །​_77_],། །​_77_,། །​_77_,། །​{_11_,"། །​{རི་དགས་,_11_",། །​_77_,། །​_77_,། །​_77_,། །​_77_
[རི་_100_],རི་_100_,རི་_100_,རི་_100_,རི་_100_,རི་_100_,རི་_100_,རི་_100_,རི་_100_
[དགས་_44_],དགས་_44_,དགས་_44_,"དགས་,རི་དྭགས་}_11_",དྭགས་}_11_,དགས་_44_,དྭགས་_33_,དྭགས་_33_,དྭགས་_33_
[མང་_100_],མང་_100_,མང་_100_,མང་_100_,མང་_100_,མང་_100_,མང་_100_,མང་_100_,མང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
[མདས་_100_],མདས་_100_,མདས་_100_,མདས་_100_,མདས་_100_,མདས་_100_,མདས་_100_,མདས་_100_,མདས་_100_
[བསད་_100_],བསད་_100_,བསད་_100_,བསད་_100_,བསད་_100_,བསད་_100_,བསད་_100_,བསད་_100_,བསད་_100_
[པས_100_],པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ཚེ་_100_],ཚེ་_100_,ཚེ་_100_,ཚེ་_100_,ཚེ་_100_,ཚེ་_100_,ཚེ་_100_,ཚེ་_100_,ཚེ་_100_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_
[རྒྱལ་_100_],རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_
[པོར་_100_],པོར་_100_,པོར་_100_,པོར་_100_,པོར་_100_,པོར་_100_,པོར་_100_,པོར་_100_,པོར་_100_
[རློམ_100_],རློམ_100_,རློམ_100_,རློམ_100_,རློམ_100_,རློམ_100_,རློམ_100_,རློམ_100_,རློམ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[གཤེགས་_100_],གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_
[ཀྱེ་_100_],ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[སྐྱོབས_100_],སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_,སྐྱོབས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_
[ཅན་_100_],ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_
[དམྱལ་_100_],དམྱལ་_100_,དམྱལ་_100_,དམྱལ་_100_,དམྱལ་_100_,དམྱལ་_100_,དམྱལ་_100_,དམྱལ་_100_,དམྱལ་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[འཚེད་_100_],འཚེད་_100_,འཚེད་_100_,འཚེད་_100_,འཚེད་_100_,འཚེད་_100_,འཚེད་_100_,འཚེད་_100_,འཚེད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ན_100_],ན_100_,ན_100_,ན_100_,ན_100_,ན_100_,ན_100_,ན_100_,ན_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[སྐྱོབ་_100_],སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[འགའ་_100_],འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_
[ཡོད་_66_],ཡོད་_66_,ཡོད་_66_,ཡོད་_66_,ཡོད་_66_,ཡོད་_66_,ཡོང་_33_,ཡོང་_33_,ཡོང་_33_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[མཆིས_100_],མཆིས_100_,མཆིས_100_,མཆིས_100_,མཆིས_100_,མཆིས_100_,མཆིས_100_,མཆིས_100_,མཆིས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[སྐྱབས་_100_],སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_
[སུ་_100_],སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_
[མཆི་_100_],མཆི་_100_,མཆི་_100_,མཆི་_100_,མཆི་_100_,མཆི་_100_,མཆི་_100_,མཆི་_100_,མཆི་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[བགྱི_100_],བགྱི_100_,བགྱི_100_,བགྱི_100_,བགྱི_100_,བགྱི_100_,བགྱི_100_,བགྱི_100_,བགྱི_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[སྐྱོབ་_100_],སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[སུ་_100_],སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_
[ཞིག་_100_],ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_
[འགྱུར_100_],འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[སྨན་_100_],སྨན་_100_,སྨན་_100_,སྨན་_100_,སྨན་_100_,སྨན་_100_,སྨན་_100_,སྨན་_100_,སྨན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[སྨན་_100_],སྨན་_100_,སྨན་_100_,སྨན་_100_,སྨན་_100_,སྨན་_100_,སྨན་_100_,སྨན་_100_,སྨན་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[རྒྱལ_100_],རྒྱལ_100_,རྒྱལ_100_,རྒྱལ_100_,རྒྱལ_100_,རྒྱལ_100_,རྒྱལ_100_,རྒྱལ_100_,རྒྱལ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ནད་_100_],ནད་_100_,ནད་_100_,ནད་_100_,ནད་_100_,ནད་_100_,ནད་_100_,ནད་_100_,ནད་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ཐམས་_100_],ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_
[ཅད་_100_],ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_
[གསོ་_100_],གསོ་_100_,གསོ་_100_,གསོ་_100_,གསོ་_100_,གསོ་_100_,གསོ་_100_,གསོ་_100_,གསོ་_100_
[མཛད་_100_],མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_
[པ_100_],པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཁམས་_100_],ཁམས་_100_,ཁམས་_100_,ཁམས་_100_,ཁམས་_100_,ཁམས་_100_,ཁམས་_100_,ཁམས་_100_,ཁམས་_100_
[གསུམ་_100_],གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_
[རྒྱུ་_100_],རྒྱུ་_100_,རྒྱུ་_100_,རྒྱུ་_100_,རྒྱུ་_100_,རྒྱུ་_100_,རྒྱུ་_100_,རྒྱུ་_100_,རྒྱུ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[རྒྱུ་_100_],རྒྱུ་_100_,རྒྱུ་_100_,རྒྱུ་_100_,རྒྱུ་_100_,རྒྱུ་_100_,རྒྱུ་_100_,རྒྱུ་_100_,རྒྱུ་_100_
[བ_100_],བ_100_,བ_100_,བ_100_,བ_100_,བ_100_,བ_100_,བ_100_,བ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[སྐྱོབ་_100_],སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_
[བྱེད་_100_],བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_
[འཇིག་_100_],འཇིག་_100_,འཇིག་_100_,འཇིག་_100_,འཇིག་_100_,འཇིག་_100_,འཇིག་_100_,འཇིག་_100_,འཇིག་_100_
[རྟེན་_100_],རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_
[མགོན་_100_],མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
