[ ༄༅། །​_28_], ༄༅། །​_28_, ༄༅། །​_28_, ༄༅། །​_28_,༄༅། །​_28_,༄༅། །​རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ།༄༅། །​_7_,རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ། _7_,༄༅། །​_28_,༄༅༅། །​_7_,༄༅། །​_28_,༄༅། །​_28_,༄༅། །​རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ་བཞུགས་སོ། །​ ༄༅། །​_7_,རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ། ༄༅། །​_7_,༄༅༅། །​ _7_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_
[དག་_100_],དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_
[མིན་_100_],མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_
[པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_],པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_,པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_,པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_,པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_,པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_,པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_,པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_,པར་སླབ་སྟེ། །​མོའབྱུང་ཉིདན་མུན་བ་དང་། །​ཕྲད་པ་མེདབ་ལོནཡན། ༼ཡདནམདངམ་ཕྲད་ཀྱང་། །​མུན།པསལ་བར་བྱེངནནི། །​ འདོན་_7_,པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_,པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_,པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_,པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_,པར་སྨྲ་བ་སྟེ། །​མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་། །​ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན། །​ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་། །​མུན་པ་སེལ་བར་བྱེད་ན་ནི། །​འདི་ན་_92_
[ཡོད་_100_],ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_
[ཡིན་_100_],ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_
[པས_78_],པས_78_,པས_78_,པས_78_,པས_78_,པས_78_,པས_78_,པ_21_,པས_78_,པས_78_,པ_21_,པ_21_,པས_78_,པས_78_
[། །​འཇིག་རྟེན་_92_],། །​འཇིག་རྟེན་_92_,། །​འཇིག་རྟེན་_92_,། །​འཇིག་རྟེན་_92_,། །​འཇིག་རྟེན་_92_,། །​འཇིག་རྟེན་_92_,། །​འཇིག་རྟེན་_92_,། །​འཇིག་རྟེན་_92_,། །​འཇིགརྟེན་_7_,། །​འཇིག་རྟེན་_92_,། །​འཇིག་རྟེན་_92_,། །​འཇིག་རྟེན་_92_,། །​འཇིག་རྟེན་_92_,། །​འཇིག་རྟེན་_92_
[ཀུན་_100_],ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_
[གྱི་_100_],གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_
[མུན་_100_],མུན་_100_,མུན་_100_,མུན་_100_,མུན་_100_,མུན་_100_,མུན་_100_,མུན་_100_,མུན་_100_,མུན་_100_,མུན་_100_,མུན་_100_,མུན་_100_,མུན་_100_
[སེལ་_100_],སེལ་_100_,སེལ་_100_,སེལ་_100_,སེལ་_100_,སེལ་_100_,སེལ་_100_,སེལ་_100_,སེལ་_100_,སེལ་_100_,སེལ་_100_,སེལ་_100_,སེལ་_100_,སེལ་_100_
[འགྱུར_100_],འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[གལ་_100_],གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_
[ཏེ་རང་ལས་ཚད་_92_],ཏེ་རང་ལས་ཚད་_92_,ཏེ་རང་ལས་ཚད་_92_,ཏེ་རང་ལས་ཚད་_92_,ཏེ་རང་ལས་ཚད་_92_,ཏེ་རང་ལས་ཚད་_92_,ཏེ་རང་ལས་ཚད་_92_,ཏེ་རང་ལས་ཚད་_92_,ཏེ་འདཔཚད་_7_,ཏེ་རང་ལས་ཚད་_92_,ཏེ་རང་ལས་ཚད་_92_,ཏེ་རང་ལས་ཚད་_92_,ཏེ་རང་ལས་ཚད་_92_,ཏེ་རང་ལས་ཚད་_92_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[གྲུབ_100_],གྲུབ_100_,གྲུབ_100_,གྲུབ_100_,གྲུབ_100_,གྲུབ_100_,གྲུབ_100_,གྲུབ_100_,གྲུབ_100_,གྲུབ_100_,གྲུབ_100_,གྲུབ_100_,གྲུབ_100_,གྲུབ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[གཞལ་_100_],གཞལ་_100_,གཞལ་_100_,གཞལ་_100_,གཞལ་_100_,གཞལ་_100_,གཞལ་_100_,གཞལ་_100_,གཞལ་_100_,གཞལ་_100_,གཞལ་_100_,གཞལ་_100_,གཞལ་_100_,གཞལ་_100_
[བྱ་_100_],བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ལ་_85_],ལ་_85_,ལས་_14_,ལས་_14_,ལ་_85_,ལ་_85_,ལ་_85_,ལ་_85_,ལ་_85_,ལ་_85_,ལ་_85_,ལ་_85_,ལ་_85_,ལ་_85_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ལྟོས་_100_],ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_
[པར_100_],པར_100_,པར_100_,པར_100_,པར_100_,པར_100_,པར_100_,པར_100_,པར_100_,པར_100_,པར_100_,པར_100_,པར_100_,པར_100_
[། །​ཁྱོད་_85_],། །​ཁྱོད་_85_,། །​ཁྱོད་_85_,། །​ཁྱོད་_85_,། །​ཁྱོད་_85_,། །​ །​ཁྱོད་_7_,། །​ཁྱོད་_85_,། །​ཁྱོད་_85_,། །​ ཁྱེད་_7_,། །​ཁྱོད་_85_,། །​ཁྱོད་_85_,། །​ཁྱོད་_85_,། །​ཁྱོད་_85_,། །​ཁྱོད་_85_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[ཚད་_100_],ཚད་_100_,ཚད་_100_,ཚད་_100_,ཚད་_100_,ཚད་_100_,ཚད་_100_,ཚད་_100_,ཚད་_100_,ཚད་_100_,ཚད་_100_,ཚད་_100_,ཚད་_100_,ཚད་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[གྲུབ་_100_],གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[འདི_100_],འདི_100_,འདི_100_,འདི_100_,འདི_100_,འདི_100_,འདི_100_,འདི_100_,འདི_100_,འདི_100_,འདི_100_,འདི_100_,འདི_100_,འདི_100_
[། །​རང་གྲུབ་གཞན་ལ་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_71_],། །​རང་གྲུབ་གཞན་ལ་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_71_,། །​རང་གྲུབ་གཞན་ལས་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_14_,། །​རང་གྲུབ་གཞན་ལས་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_14_,། །​རང་གྲུབ་གཞན་ལ་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_71_,། །​རང་གྲུབ་གཞན་ལ་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​ མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_7_,། །​རང་གྲུབ་གཞན་ལ་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_71_,། །​རང་གྲུབ་གཞན་ལ་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_71_,། །​དད་གྲུབ་བ་གཞན་ལ་ལྟོསམཡིན། ཁཀལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལུསཁྱོདཀྱི་ཚད་མ་གྲུབ། དྲེ་ལྟ་རཚད་མ་ཡིད་རྣམསནོ_7_,། །​རང་གྲུབ་གཞན་ལ་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_71_,། །​རང་གྲུབ་གཞན་ལ་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_71_,། །​རང་གྲུབ་གཞན་ལ་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_71_,། །​རང་གྲུབ་གཞན་ལ་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_71_,། །​རང་གྲུབ་གཞན་ལ་ལྟོས་མ་ཡིན། །​གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ། །​མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ། །​དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི_71_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_
[གིའང་_100_],གིའང་_100_,གིའང་_100_,གིའང་_100_,གིའང་_100_,གིའང་_100_,གིའང་_100_,གིའང་_100_,གིའང་_100_,གིའང་_100_,གིའང་_100_,གིའང་_100_,གིའང་_100_,གིའང་_100_
[ཡིན་_100_],ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_
[པར་མི་_85_],པར་མི་_85_,པར་མི་_85_,པར་མི་_85_,པར་མི་_85_,པར་མི་_85_,པར་མི་_85_,པར་མི་  ​ _7_,པར་_7_,པར་མི་_85_,པར་མི་_85_,པར་མི་_85_,པར་མི་_85_,པར་མི་_85_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[རོ_100_],རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[འོན་_100_],འོན་_100_,འོན་_100_,འོན་_100_,འོན་_100_,འོན་_100_,འོན་_100_,འོན་_100_,འོན་_100_,འོན་_100_,འོན་_100_,འོན་_100_,འོན་_100_,འོན་_100_
[ཏེ་_100_],ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_
[ལྟོས་_100_],ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_
[ནས་_100_],ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[འགྲུབ_100_],འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_
[། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། །​མ་གྲུབ་_85_],། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། །​མ་གྲུབ་_85_,། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། །​མ་གྲུབ་_85_,། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། །​མ་གྲུབ་_85_,། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། །​མ་གྲུབ་_85_,། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། །​མ་གྲུབ་_85_,། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། །​མ་གྲུབ་_85_,། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། མ་གྲུབ་_7_,། །​འདོདན་ ་ཀ་དེ་ལ་སྦྱིན་ཙེའི་འགྱུར། མགྲུབ་_7_,། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། །​མ་གྲུབ་_85_,། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། །​མ་གྲུབ་_85_,། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། །​མ་གྲུབ་_85_,། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། །​མ་གྲུབ་_85_,། །​འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར། །​མ་གྲུབ་_85_
[གཞན་_100_],གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[ལྟོས་_100_],ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_
[པས_100_],པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_
[། །​_85_],། །​_85_,། །​_85_,། །​_85_,། །​_85_,། །​_85_,། །​_85_,། _14_,། _14_,། །​_85_,། །​_85_,། །​_85_,། །​_85_,། །​_85_
[གྲུབ་_100_],གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[སྒྲུབ་_100_],སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱེད་_100_],བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ཡིན_100_],ཡིན_100_,ཡིན_100_,ཡིན_100_,ཡིན_100_,ཡིན_100_,ཡིན_100_,ཡིན_100_,ཡིན_100_,ཡིན_100_,ཡིན_100_,ཡིན_100_,ཡིན_100_,ཡིན_100_
[། །​_85_],། །​_85_,། །​_85_,། །​_85_,། །​_85_,། །​_85_,། །​_85_,། _7_,༑ །​_7_,། །​_85_,། །​_85_,། །​_85_,། །​_85_,། །​_85_
[གལ་_100_],གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_
[ཏེ་_100_],ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_
