༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ།༄༅༅། །​_23_,༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ།༄༅༅། །​_23_,༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ།༄༅༅། །​_23_,༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ།༄༅༅། །​_23_,༄༅༅། །​_23_,༄༅༅། །​_23_,༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ།༄༅། །​ _5_,༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ། ༄༅། །​_5_,༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ་བཞུགས་སོ། །​སློབ་དཔོན་ཀླུ་སྒྲུབ་ཀྱིས་མཛད།༄༅། །​_5_,[༄༅། །​_29_],ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ།_5_,༄༅། །​_29_,༄༅༅། །​_23_,༄༅། །​_29_,༄༅། །​_29_,༄༅༅། །​_23_,༄༅། །​_29_
[སྡེའི་ཚོགས་_88_],སྡེའི་ཚོགས་_88_,སྡེའི་ཚོགས་_88_,སྡེའི་ཚོགས་_88_,སྡེའི་ཚོགས་_88_,སྡེའི་ཚོགས་_88_,སྡེའི་ཚོགས་_88_,སྡེའི་ཚོགས་_88_,སྡེའི་ཚོགས་_88_,སྡེའྱི་ཚོགས་_5_,སྡེའི་ཚོགས་_88_,སྡེའི་ཚོགས་_88_,སྡེའི་ཚོགས་_88_,སྡེའི་ཚོགས་_88_,སྡེའི་ཚོགས་_88_,སྡེའི་ཚོགས་_88_,སའི་ཚོཌ་_5_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_
[གསུངས་_100_],གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_,གསུངས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ལགས_100_],ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_,ལགས_100_
[། །​སྟོབས་བཅུའི་སྟོབས་_82_],། །​སྟོབས་བཅུའི་སྟོབས་_82_,། །​སྟོབས་བཅུའི་སྟོབས་_82_,། །​སྟོབས་བཅུའི་སྟོབས་_82_,། །​སྟོབས་བཅུའི་སྟོབས་_82_,། །​སྟོབས་བཅུའི་སྟོབས་_82_,། །​སྟོབས་བཅུའི་སྟོབས་_82_,། །​སྟོབས་བཅུའི་སྟོབས་_82_,། །​སྟོབས་བཅུའི་སྟོབས་_82_,། །​སོབས་བཅུའྱི་སོབས་_5_,། །​སྟོབས་བཅུའི་སྟོབས་_82_,།།སྟོབས་བཅུའི་སྟོབས་_11_,། །​སྟོབས་བཅུའི་སྟོབས་_82_,།།སྟོབས་བཅུའི་སྟོབས་_11_,། །​སྟོབས་བཅུའི་སྟོབས་_82_,། །​སྟོབས་བཅུའི་སྟོབས་_82_,། །​སྟོབས་བཅུའི་སྟོབས་_82_
[ཀྱིས་_100_],ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_
[བྱིས་_100_],བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_,བྱིས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[རྣམས_100_],རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_
[། །​_94_],། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,།  །​ _5_
[བྱིན་_100_],བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_
[རླབས་_88_],རླབས་_88_,བརླབས་_11_,བརླབས་_11_,རླབས་_88_,རླབས་_88_,རླབས་_88_,རླབས་_88_,རླབས་_88_,རླབས་_88_,རླབས་_88_,རླབས་_88_,རླབས་_88_,རླབས་_88_,རླབས་_88_,རླབས་_88_,རླབས་_88_
[ཟླ་_100_],ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ཚེས་_100_],ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[བཞིན། །​ཉོན་_94_],བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_,བཞྱིན། །​཈ན་_5_,བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_,བཞིན། །​ཉོན་_94_
[མོངས་_100_],མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_,མོངས་_100_
[ཅན་_100_],ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_
[གྱི་_100_],གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_
[ཅན་_100_],ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_
[གྱིས_100_],གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_,གྱིས_100_
[། །​_94_],། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​ _5_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བཞིན་_94_],བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞྱིན་_5_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_
[གཤེགས་_100_],གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[མི་མཐོང་_88_],མི་མཐོང་_88_,མི་མཐོང་_88_,མི་མཐོང་_88_,མི་མཐོང་_88_,མི་མཐོང་_88_,མི་མཐོང་ _5_,མི་མཐོང་_88_,མི་མཐོང་_88_,མྱི་མཐོང་_5_,མི་མཐོང་_88_,མི་མཐོང་_88_,མི་མཐོང་_88_,མི་མཐོང་_88_,མི་མཐོང་_88_,མི་མཐོང་_88_,མི་མཐོང་_88_
[ངོ_100_],ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_,ངོ_100_
[། །​ཇི་_88_],། །​ཇི་_88_,། །​ཇི་_88_,། །​ཇི་_88_,། །​ཇི་_88_,། །​ཇི་_88_,། །​ ཇི་_5_,། །​ཇི་_88_,། །​ཇི་_88_,། །​ཇྱི་_5_,། །​ཇི་_88_,། །​ཇི་_88_,། །​ཇི་_88_,། །​ཇི་_88_,། །​ཇི་_88_,། །​ཇི་_88_,། །​ཇི་_88_
ལྟར་ཡི་དགས་_29_,ལྟར་ཡི་དགས་_29_,ལྟར་ཡི་དགས་_29_,ལྟར་ཡི་དགས་_29_,[ལྟར་ཡི་དྭགས་_58_],ལྟར་ཡི་དྭགས་_58_,ལྟར་ཡི་དྭགས་_58_,ལྟར་ཡི་དྭགས་_58_,ལྟར་ཡི་དྭགས་_58_,ལྟར་ཡྱི་དྭགས་_5_,ལྟར་ཡི་དགས་_29_,ལྟར་ཡི་དྭགས་_58_,"ལྟར་{ཡི་དགས་,ཡི་དྭགས་}_5_",ལྟར་ཡི་དྭགས་_58_,ལྟར་ཡི་དྭགས་_58_,ལྟར་ཡི་དྭགས་_58_,ལྟར་ཡི་དྭགས་_58_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ཀྱིས་_100_],ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_
[ནི། །​_88_],ནི། །​_88_,ནི། །​_88_,ནི། །​_88_,ནི། །​_88_,ནི། །​_88_,ནི། །​_88_,ནི། །​_88_,ནི། །​_88_,ནྱི། །​_5_,ནི། །​_88_,ནི། །​_88_,ནི། །​_88_,ནི། །​_88_,ནི། །​_88_,ནི། །​_88_,ནི། །​ _5_
[རྒྱ་_100_],རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_
[མཚོ་_100_],མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_
[སྐམས་_88_],སྐམས་_88_,བསྐམས་_11_,བསྐམས་_11_,སྐམས་_88_,སྐམས་_88_,སྐམས་_88_,སྐམས་_88_,སྐམས་_88_,སྐམས་_88_,སྐམས་_88_,སྐམས་_88_,སྐམས་_88_,སྐམས་_88_,སྐམས་_88_,སྐམས་_88_,སྐམས་_88_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[མཐོང་_100_],མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_
[བ་_94_],བ་_94_,བ་_94_,བ་_94_,བ་_94_,བ་_94_,བ་_94_,བ་_94_,པ་_5_,བ་_94_,བ་_94_,བ་_94_,བ་_94_,བ་_94_,བ་_94_,བ་_94_,བ་_94_
[ལྟར_100_],ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བཞིན་མི་_94_],བཞིན་མི་_94_,བཞིན་མི་_94_,བཞིན་མི་_94_,བཞིན་མི་_94_,བཞིན་མི་_94_,བཞིན་མི་_94_,བཞིན་མི་_94_,བཞིན་མི་_94_,བཞྱིན་མྱི་_5_,བཞིན་མི་_94_,བཞིན་མི་_94_,བཞིན་མི་_94_,བཞིན་མི་_94_,བཞིན་མི་_94_,བཞིན་མི་_94_,བཞིན་མི་_94_
[ཤེས་_100_],ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_
[བསྒྲིབས་_88_],བསྒྲིབས་_88_,བསྒྲིབས་_88_,བསྒྲིབས་_88_,བསྒྲིབས་_88_,བསྒྲིབས་_88_,བསྒྲིབས་_88_,བསྒྲིབས་_88_,བསྒྲིབས་_88_,བསྱིབས་_5_,བསྒྲིབས་_88_,བསྒྲིབས་_88_,བསྒྲིབས་_88_,བསྒྲིབས་_88_,བསྒྲིབས་_88_,བསྒྲིབས་_88_,བསྒྲི བས་_5_
[པས_100_],པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_
[། །​_94_],། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​ _5_
[སངས་_100_],སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_
[རྒྱས་_100_],རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ནི་_94_],ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནྱི་_5_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བརྟགས། །​_76_],བརྟགས། །​_76_,བཏགས། །​_11_,བཏགས། །​_11_,བརྟགས། །​_76_,བརྟགས། །​_76_,བརྟགས །​ །​_5_,བརྟགས། །​_76_,བབརྟགས། །​_5_,བརྟགས། །​_76_,བརྟགས། །​_76_,བརྟགས། །​_76_,བརྟགས། །​_76_,བརྟགས། །​_76_,བརྟགས། །​_76_,བརྟགས། །​_76_,བརྟགས། །​_76_
[དམན་_100_],དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_
[དང་_88_],དང་_88_,པ་_11_,པ་_11_,དང་_88_,དང་_88_,དང་_88_,དང་_88_,དང་_88_,དང་_88_,དང་_88_,དང་_88_,དང་_88_,དང་_88_,དང་_88_,དང་_88_,དང་_88_
[བསོད་_100_],བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_
[ནམས་_100_],ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_
[དམན་_100_],དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_
[། །​_82_],། །​_82_,། །​_82_,། །​_82_,། །​_82_,། །​_82_,། །​_82_,། །​ _17_,། །​_82_,། །​_82_,། །​_82_,། །​ _17_,། །​_82_,། །​_82_,། །​_82_,། །​_82_,། །​ _17_
[བཅོམ་_100_],བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_,བཅོམ་_100_
[ལྡན་_100_],ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_
[འདས་_100_],འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_
[ཀྱིས་_100_],ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_
[ཅི་_94_],ཅི་_94_,ཅི་_94_,ཅི་_94_,ཅི་_94_,ཅི་_94_,ཅི་_94_,ཅི་_94_,ཅི་_94_,ཅྱི་_5_,ཅི་_94_,ཅི་_94_,ཅི་_94_,ཅི་_94_,ཅི་_94_,ཅི་_94_,ཅི་_94_
[བགྱིར་_100_],བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_,བགྱིར་_100_
[མཆིས། །​ཇི་_88_],མཆིས། །​ཇི་_88_,མཆིས། །​ཇི་_88_,མཆིས། །​ཇི་_88_,མཆིས། །​ཇི་_88_,མཆིས། །​ཇི་_88_,མཆིས། །​ །​ཇི་_5_,མཆིས། །​ཇི་_88_,མཆིས། །​ཇི་_88_,མཆྱིས། །​ཇྱི་_5_,མཆིས། །​ཇི་_88_,མཆིས། །​ཇི་_88_,མཆིས། །​ཇི་_88_,མཆིས། །​ཇི་_88_,མཆིས། །​ཇི་_88_,མཆིས། །​ཇི་_88_,མཆིས། །​ཇི་_88_
[ལྟར་_100_],ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_
[དམུས་_76_],དམུས་_76_,དམུས་_76_,དམུས་_76_,དམུས་_76_,དམུས་_76_,དམུས་_76_,དམུས་_76_,དམུས་_76_,མུས་_23_,དམུས་_76_,དམུས་_76_,དམུས་_76_,མུས་_23_,མུས་_23_,དམུས་_76_,མུས་_23_
[ལོང་_100_],ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_,ལོང་_100_
[ལག་_100_],ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_,ལག་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[རུ_100_],རུ_100_,རུ_100_,རུ_100_,རུ_100_,རུ_100_,རུ_100_,རུ_100_,རུ_100_,རུ_100_,རུ_100_,རུ_100_,རུ_100_,རུ_100_,རུ_100_,རུ_100_,རུ_100_
[། །​རིན་_76_],། །​རིན་_76_,། །​རིན་_76_,། །​རིན་_76_,། །​རིན་_76_,། །​རིན་_76_,། །​རིན་_76_,། །​ རིན་_17_,། །​རིན་_76_,། །​རྱིན་_5_,། །​རིན་_76_,། །​ རིན་_17_,། །​རིན་_76_,། །​རིན་_76_,། །​རིན་_76_,། །​རིན་_76_,། །​ རིན་_17_
