[༄༅། །​འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཕྱག་སྟོང་པའི་སྒྲུབ་ཐབས།༄༅༅། །​_66_],༄༅། །​འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཕྱག་སྟོང་པའི་སྒྲུབ་ཐབས།༄༅༅། །​_66_,༄༅། །​འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཕྱག་སྟོང་པའི་སྒྲུབ་ཐབས།༄༅༅། །​_66_,༄༅། །​འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཕྱག་སྟོང་པའི་སྒྲུབ་ཐབས།༄༅༅། །​_66_,༄༅༅། །​_16_,༄༅། །​_16_
[རེ་_100_],རེ་_100_,རེ་_100_,རེ་_100_,རེ་_100_,རེ་_100_
[ཏུ་_100_],ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_
[རེ་_100_],རེ་_100_,རེ་_100_,རེ་_100_,རེ་_100_,རེ་_100_
[སྭཱ་_100_],སྭཱ་_100_,སྭཱ་_100_,སྭཱ་_100_,སྭཱ་_100_,སྭཱ་_100_
[ཧཱ_100_],ཧཱ_100_,ཧཱ_100_,ཧཱ_100_,ཧཱ_100_,ཧཱ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[གཟུངས་_100_],གཟུངས་_100_,གཟུངས་_100_,གཟུངས་_100_,གཟུངས་_100_,གཟུངས་_100_
[འདི་_100_],འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_
[ལན་_100_],ལན་_100_,ལན་_100_,ལན་_100_,ལན་_100_,ལན་_100_
[ཅིག་_100_],ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_
[བརྗོད་_100_],བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_
[རྩ་_100_],རྩ་_100_,རྩ་_100_,རྩ་_100_,རྩ་_100_,རྩ་_100_
[བའི་_100_],བའི་_100_,བའི་_100_,བའི་_100_,བའི་_100_,བའི་_100_
[ལྟུང་_100_],ལྟུང་_100_,ལྟུང་_100_,ལྟུང་_100_,ལྟུང་_100_,ལྟུང་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[བཞི་_100_],བཞི་_100_,བཞི་_100_,བཞི་_100_,བཞི་_100_,བཞི་_100_
[བྱུང་_100_],བྱུང་_100_,བྱུང་_100_,བྱུང་_100_,བྱུང་_100_,བྱུང་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ལུས་_100_],ལུས་_100_,ལུས་_100_,ལུས་_100_,ལུས་_100_,ལུས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[འབྱང་_100_],འབྱང་_100_,འབྱང་_100_,འབྱང་_100_,འབྱང་_100_,འབྱང་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[རོ_100_],རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[འདི་_100_],འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_
[འཛིན་_100_],འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_
[ཟག་_100_],ཟག་_100_,ཟག་_100_,ཟག་_100_,ཟག་_100_,ཟག་_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[འཕགས་_100_],འཕགས་_100_,འཕགས་_100_,འཕགས་_100_,འཕགས་_100_,འཕགས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[སྤྱན་_100_],སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_
[རས་_100_],རས་_100_,རས་_100_,རས་_100_,རས་_100_,རས་_100_
[གཟིགསགཟན་_33_],གཟིགསགཟན་_33_,གཟིགསཟན་_33_,གཟིགསཟན་_33_,གཟིགས་ཀྱི་_33_,གཟིགས་ཀྱི་_33_
[དབང་_100_],དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
[རྒྱུན་_100_],རྒྱུན་_100_,རྒྱུན་_100_,རྒྱུན་_100_,རྒྱུན་_100_,རྒྱུན་_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[འཆད་_100_],འཆད་_100_,འཆད་_100_,འཆད་_100_,འཆད་_100_,འཆད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[མིག་_100_],མིག་_100_,མིག་_100_,མིག་_100_,མིག་_100_,མིག་_100_
[སྟོང་_100_],སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[ལྡན་_100_],ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_,ལྡན་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[ཐུགས་_100_],ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_
[རྗེས་_100_],རྗེས་_100_,རྗེས་_100_,རྗེས་_100_,རྗེས་_100_,རྗེས་_100_
[གཟིགས་_100_],གཟིགས་_100_,གཟིགས་_100_,གཟིགས་_100_,གཟིགས་_100_,གཟིགས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[རོ_100_],རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཕྱག་_100_],ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_
[སྟོང་_100_],སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_
[གིས་_100_],གིས་_100_,གིས་_100_,གིས་_100_,གིས་_100_,གིས་_100_
[སྐྱོབ་_100_],སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_,སྐྱོབ་_100_
[པར་འལས་ར་_50_],པར་འལས་ར་_50_,པར་འལ་ར་_16_,པར་འལས་ར་_50_,པར་འགྱུར་_33_,པར་འགྱུར་_33_
[རོ_100_],རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[མཚམས་_100_],མཚམས་_100_,མཚམས་_100_,མཚམས་_100_,མཚམས་_100_,མཚམས་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ལྔ་_100_],ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[ཉེ་_100_],ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ལྔ་_100_],ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_
[དང་_83_],དང་_83_,དང་_83_,དང་_83_,དང་_83_,དང་། _16_
[དགེ་_100_],དགེ་_100_,དགེ་_100_,དགེ་_100_,དགེ་_100_,དགེ་_100_
[འདུན་_100_],འདུན་_100_,འདུན་_100_,འདུན་_100_,འདུན་_100_,འདུན་_100_
[གྱི་_100_],གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_
[དཀོར་_100_],དཀོར་_100_,དཀོར་_100_,དཀོར་_100_,དཀོར་_100_,དཀོར་_100_
[རྐུ་_100_],རྐུ་_100_,རྐུ་_100_,རྐུ་_100_,རྐུ་_100_,རྐུ་_100_
[འཕྲོག་_100_],འཕྲོག་_100_,འཕྲོག་_100_,འཕྲོག་_100_,འཕྲོག་_100_,འཕྲོག་_100_
[བྱས་_100_],བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ཀྱང་_100_],ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_
[ལན་_100_],ལན་_100_,ལན་_100_,ལན་_100_,ལན་_100_,ལན་_100_
[ཅིག་_100_],ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_
[བརྗོད་_100_],བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ལུས་_100_],ལུས་_100_,ལུས་_100_,ལུས་_100_,ལུས་_100_,ལུས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[ཟད་_100_],ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[རོ_100_],རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཐེ་_100_],ཐེ་_100_,ཐེ་_100_,ཐེ་_100_,ཐེ་_100_,ཐེ་_100_
[ཚོམ་_100_],ཚོམ་_100_,ཚོམ་_100_,ཚོམ་_100_,ཚོམ་_100_,ཚོམ་_100_
[ཟ་_100_],ཟ་_100_,ཟ་_100_,ཟ་_100_,ཟ་_100_,ཟ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[གཏོགས་_100_],གཏོགས་_100_,གཏོགས་_100_,གཏོགས་_100_,གཏོགས་_100_,གཏོགས་_100_
[སོ_100_],སོ_100_,སོ_100_,སོ_100_,སོ_100_,སོ_100_
[། །​_83_],། །​_83_,། །​_83_,། །​_83_,། །​_83_,། །​ །​_16_
[གཤིས་_100_],གཤིས་_100_,གཤིས་_100_,གཤིས་_100_,གཤིས་_100_,གཤིས་_100_
[ངན་_100_],ངན་_100_,ངན་_100_,ངན་_100_,ངན་_100_,ངན་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[འཆི་_100_],འཆི་_100_,འཆི་_100_,འཆི་_100_,འཆི་_100_,འཆི་_100_
[བའི་_100_],བའི་_100_,བའི་_100_,བའི་_100_,བའི་_100_,བའི་_100_
[འཆི་_100_],འཆི་_100_,འཆི་_100_,འཆི་_100_,འཆི་_100_,འཆི་_100_
[ལྟས་_100_],ལྟས་_100_,ལྟས་_100_,ལྟས་_100_,ལྟས་_100_,ལྟས་_100_
[བཅོ་_100_],བཅོ་_100_,བཅོ་_100_,བཅོ་_100_,བཅོ་_100_,བཅོ་_100_
[ལྔ་_100_],ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_
[འབྱུང་_100_],འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[རོ_100_],རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[སྐྱདག་པར་ང་_50_],སྐྱདག་པར་ང་_50_,སྐྱདག་པར་ང་_50_,སྐྱདག་པར་སྐྱེ་བར་ང་_16_,སྐྱེ་བ་བཟང་_33_,སྐྱེ་བ་བཟང་_33_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
[བཅོ་_100_],བཅོ་_100_,བཅོ་_100_,བཅོ་_100_,བཅོ་_100_,བཅོ་_100_
[ལྔ་_100_],ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_
[ཡོངས་_100_],ཡོངས་_100_,ཡོངས་_100_,ཡོངས་_100_,ཡོངས་_100_,ཡོངས་_100_
[སུ་_100_],སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_
[འཛིན་_100_],འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[རོ_100_],རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[སུས་_100_],སུས་_100_,སུས་_100_,སུས་_100_,སུས་_100_,སུས་_100_
[སྙིང་_100_],སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
[འདིའི་_100_],འདིའི་_100_,འདིའི་_100_,འདིའི་_100_,འདིའི་_100_,འདིའི་_100_
[མིང་_100_],མིང་_100_,མིང་_100_,མིང་_100_,མིང་_100_,མིང་_100_
[ཐོས་_100_],ཐོས་_100_,ཐོས་_100_,ཐོས་_100_,ཐོས་_100_,ཐོས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_
[བསྐལ་_100_],བསྐལ་_100_,བསྐལ་_100_,བསྐལ་_100_,བསྐལ་_100_,བསྐལ་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[མའི་_100_],མའི་_100_,མའི་_100_,མའི་_100_,མའི་_100_,མའི་_100_
[སྐྱེ་_100_],སྐྱེ་_100_,སྐྱེ་_100_,སྐྱེ་_100_,སྐྱེ་_100_,སྐྱེ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[འཆི་_100_],འཆི་_100_,འཆི་_100_,འཆི་_100_,འཆི་_100_,འཆི་_100_
[བའི་_100_],བའི་_100_,བའི་_100_,བའི་_100_,བའི་_100_,བའི་_100_
[བསགས་_100_],བསགས་_100_,བསགས་_100_,བསགས་_100_,བསགས་_100_,བསགས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_
[ལྕི་_100_],ལྕི་_100_,ལྕི་_100_,ལྕི་_100_,ལྕི་_100_,ལྕི་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ཀྱང་_100_],ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_
[བྱང་_100_],བྱང་_100_,བྱང་_100_,བྱང་_100_,བྱང་_100_,བྱང་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_,ན་_100_,ན་_100_
[བརྗོད་_100_],བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_
[ཅིང་_100_],ཅིང་_100_,ཅིང་_100_,ཅིང་_100_,ཅིང་_100_,ཅིང་_100_
[འཛིན་_100_],འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ལྟ་_100_],ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_
[ཅི་_100_],ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_
[སྨོས_100_],སྨོས_100_,སྨོས_100_,སྨོས_100_,སྨོས_100_,སྨོས_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[རྒྱུན་_100_],རྒྱུན་_100_,རྒྱུན་_100_,རྒྱུན་_100_,རྒྱུན་_100_,རྒྱུན་_100_
[མི་_83_],མི་_83_,མི་_83_,མི་_83_,མི་_83_,མི་༤ _16_
[འཆད་_100_],འཆད་_100_,འཆད་_100_,འཆད་_100_,འཆད་_100_,འཆད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བཟུང་_100_],བཟུང་_100_,བཟུང་_100_,བཟུང་_100_,བཟུང་_100_,བཟུང་_100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_,ན་_100_,ན་_100_
[ས་_100_],ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_
[བཅུའི་_100_],བཅུའི་_100_,བཅུའི་_100_,བཅུའི་_100_,བཅུའི་_100_,བཅུའི་_100_
[འབྲསའི་_33_],འབྲསའི་_33_,འབྲས་_33_,འབྲས་_33_,འབྲས་བུ་_33_,འབྲས་བུ་_33_
[ཐོབ་_100_],ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[དཀའ་_100_],དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[ན_100_],ན_100_,ན_100_,ན_100_,ན_100_,ན_100_
[། _83_],། _83_,། _83_,། _83_,། _83_,། །​ _16_
[འཇིག་_100_],འཇིག་_100_,འཇིག་_100_,འཇིག་_100_,འཇིག་_100_,འཇིག་_100_
[རྟེན་_100_],རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[བསོད་_100_],བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_,བསོད་_100_
[ནམས་_100_],ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_,ནམས་_100_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[འབྲས་_100_],འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_
[བུ་_100_],བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_
[ཐོབ་_100_],ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ལྟ་_100_],ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_
[ཅི་_100_],ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_
[སྨོས_100_],སྨོས_100_,སྨོས_100_,སྨོས_100_,སྨོས_100_,སྨོས_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[ཡུལ་_100_],ཡུལ་_100_,ཡུལ་_100_,ཡུལ་_100_,ཡུལ་_100_,ཡུལ་_100_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[ཡམས་_100_],ཡམས་_100_,ཡམས་_100_,ཡམས་_100_,ཡམས་_100_,ཡམས་_100_
[བསྒྲུབ་_50_],བསྒྲུབ་_50_,བསྒྲུབ་_50_,སྒྲུབ་_16_,ཀྱི་ནད་_33_,ཀྱི་ནད་_33_
[བྱུང་_100_],བྱུང་_100_,བྱུང་_100_,བྱུང་_100_,བྱུང་_100_,བྱུང་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[ཡུལ་_100_],ཡུལ་_100_,ཡུལ་_100_,ཡུལ་_100_,ཡུལ་_100_,ཡུལ་_100_
[དེར་_100_],དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_
[རྒྱལ་_100_],རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_
[པོས་_100_],པོས་_100_,པོས་_100_,པོས་_100_,པོས་_100_,པོས་_100_
[ཆོས་_100_],ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_
[ཀྱི་_83_],ཀྱི་_83_,ཀྱི་_83_,ཀྱི་_83_,ཀྱི་_83_,ཀྱི་“_16_
[ཡུལ་_100_],ཡུལ་_100_,ཡུལ་_100_,ཡུལ་_100_,ཡུལ་_100_,ཡུལ་_100_
[སྲུང་_100_],སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_
[ཞིང་_100_],ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_
[རྒྱ་_100_],རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_
[ཆེ་_100_],ཆེ་_100_,ཆེ་_100_,ཆེ་_100_,ཆེ་_100_,ཆེ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[གཙང་_100_],གཙང་_100_,གཙང་_100_,གཙང་_100_,གཙང་_100_,གཙང་_100_
[མར་_100_],མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_
[བྱ_100_],བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_
[ཅན་_100_],ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_
[ཐམས་_100_],ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_
[ཅད་_100_],ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_
[གཏམས་_100_],གཏམས་_100_,གཏམས་_100_,གཏམས་_100_,གཏམས་_100_,གཏམས་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[བཅད་_100_],བཅད་_100_,བཅད་_100_,བཅད་_100_,བཅད་_100_,བཅད་_100_
[དོ_100_],དོ_100_,དོ_100_,དོ_100_,དོ_100_,དོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཉེས་_100_],ཉེས་_100_,ཉེས་_100_,ཉེས་_100_,ཉེས་_100_,ཉེས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[བྱུང་_100_],བྱུང་_100_,བྱུང་_100_,བྱུང་_100_,བྱུང་_100_,བྱུང་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[བཟོད་_100_],བཟོད་_100_,བཟོད་_100_,བཟོད་_100_,བཟོད་_100_,བཟོད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཞག་_100_],ཞག་_100_,ཞག་_100_,ཞག་_100_,ཞག་_100_,ཞག་_100_
[བདུན་_100_],བདུན་_100_,བདུན་_100_,བདུན་_100_,བདུན་_100_,བདུན་_100_
[སྙིང་_100_],སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_
[རྗེ་_100_],རྗེ་_100_,རྗེ་_100_,རྗེ་_100_,རྗེ་_100_,རྗེ་_100_
[ཆེན་_100_],ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_
