[༄༅། །​ལུགས་ཀྱི་བསྟན་བཅོས་སྐྱེ་བོ་གསོ་བའི་ཐིགས་པ།༄༅༅། །​རྒྱ་གར་སྐད་དུ། །​བྱ་ཤ་སུ་ཛནྟུ་བིནྡུ་པོ་ཤ་_20_],༄༅། །​ལུགས་ཀྱི་བསྟན་བཅོས་སྐྱེ་བོ་གསོ་བའི་ཐིགས་པ།༄༅༅། །​རྒྱ་གར་སྐད་དུ། །​བྱ་ཤ་སུ་ཛནྟུ་བིནྡུ་པོ་ཤ་_20_,༄༅། །​ལུགས་ཀྱི་བསྟན་བཅོས་སྐྱེ་བོ་གསོ་བའི་ཐིགས་པ།༄༅༅། །​རྒྱ་གར་སྐད་དུ། །​བྱ་ན་པུ་ཛ་ན་ཏུ་བྷི་དྷུ་པོ་ཤཱ་_10_,༄༅། །​ལུགས་ཀྱི་བསྟན་བཅོས་སྐྱེ་བོ་གསོ་བའི་ཐིགས་པ།༄༅༅། །​རྒྱ་གར་སྐད་དུ། །​བྱ་ན་པུ་ཛ་ན་ཏུ་བྷི་དྷུ་པོ་ཤ་_10_,༄༅༅། །​རྒྱ་གར་སྐད་དུ། །​བྱ་ཤསུཛརྟུ་བིནྡུ་པོ་ཤ་_20_,༄༅༅། །​རྒྱ་གར་སྐད་དུ། །​བྱ་ཤསུཛརྟུ་བིནྡུ་པོ་ཤ་_20_,༄༅། །​ལུགས་ཀྱི་བསྟན་བཅོས་སྐྱེ་བོ་གསོ་བའི་ཐིགས་པ་ཞེས་བྱ་བ།༄༅༅། །​རྒྱ་གར་སྐད་དུ། བྱ་ཤ་སུ་ཛནྟུ་བིནྡུ་པོ་ཤ་_10_,ལུགས་ཀྱི་བསྟན་བཅོས་སྐྱེ་བོ་གསོ་བའི་ཐིགས་པ་ཞེས་བྱ་བ།༄༅། །​རྒྱ་གར་སྐད་དུ། བྱ་ཤ་སུ་ཛཆུ་བིནུ་པོ་ཤ་_10_,༄༅། །​ལུགས་ཀྱི་བསྟན་བཅོས་སྐྱེ་བོ་གསོ་བའི་ཐིགས་པ་ཞེས་བྱ་བ་བཞུགས་སོ། །​རྒྱ་གར་གྱི་སྐད་དུ། །​ བྱ་ན་པུ་ཛ་ན་ཏུ་བྷི་དྷུ་བོ་ཤཱ་_10_,ལུགས་ཀྱི་བསྟན་བཅོས་སྐྱེ་བོ་གསོ་བའི་ཐིགས་པ་ཞེས་བྱ་བ།རྒྱ་གར་སྐད་དུ། བྱ་ན་པུ་ཛ་ན་ཏུ་བྷི་དྷུ་བོ་ཤཱ་_10_
[གཉེན་_100_],གཉེན་_100_,གཉེན་_100_,གཉེན་_100_,གཉེན་_100_,གཉེན་_100_,གཉེན་_100_,གཉེན་_100_,གཉེན་_100_,གཉེན་_100_
[བཤེས་_100_],བཤེས་_100_,བཤེས་_100_,བཤེས་_100_,བཤེས་_100_,བཤེས་_100_,བཤེས་_100_,བཤེས་_100_,བཤེས་_100_,བཤེས་_100_
[ཀུན་_100_],ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_
[དར་དཀོན། །​_50_],དར་དཀོན། །​_50_,དར་དཀོན།སྐོན།_20_,དར་དཀོན།སྐོན།_20_,དར་དཀོན། །​_50_,དར་དཀོན། །​_50_,དར་དཀོན། །​_50_,དར་དཀོན །​ །​_10_,དེར་དཀོན། །​ _20_,དེར་དཀོན། །​ _20_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[དག་_100_],དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_
[རྒུད་_100_],རྒུད་_100_,རྒུད་_100_,རྒུད་_100_,རྒུད་_100_,རྒུད་_100_,རྒུད་_100_,རྒུད་_100_,རྒུད་_100_,རྒུད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ཤིན་_100_],ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_
[ཏུ་_100_],ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_
[རྙེད་_100_],རྙེད་_100_,རྙེད་_100_,རྙེད་_100_,རྙེད་_100_,རྙེད་_100_,རྙེད་_100_,རྙེད་_100_,རྙེད་_100_,རྙེད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[སླ_100_],སླ_100_,སླ_100_,སླ_100_,སླ_100_,སླ_100_,སླ_100_,སླ_100_,སླ_100_,སླ_100_
[། །​_80_],། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​ _20_,། །​ _20_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ཕྱིར་_100_],ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_
[ནི་_60_],ནི་_60_,ཅན་_40_,ཅན་_40_,ནི་_60_,ནི་_60_,ནི་_60_,ནི་_60_,ཅན་_40_,ཅན་_40_
[དམས་_100_],དམས་_100_,དམས་_100_,དམས་_100_,དམས་_100_,དམས་_100_,དམས་_100_,དམས་_100_,དམས་_100_,དམས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[གྱུར་_100_],གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[ཚེ_100_],ཚེ_100_,ཚེ_100_,ཚེ_100_,ཚེ_100_,ཚེ_100_,ཚེ_100_,ཚེ_100_,ཚེ_100_,ཚེ_100_
[། །​ཁྭ་_70_],། །​ཁྭ་_70_,། །​ཁྭ་_70_,། །​ཁྭ་_70_,། །​ཁྭ་_70_,། །​ཁྭ་_70_,། །​ཁྭ་_70_,། །​ཁཱ་_10_,། །​ ཁྭ་_20_,། །​ ཁྭ་_20_
[བཞིན་_60_],བཞིན་_60_,བཞིན་མུ་ཅོར་_40_,བཞིན་མུ་ཅོར་_40_,བཞིན་_60_,བཞིན་_60_,བཞིན་_60_,བཞིན་_60_,བཞིན་མུ་ཅོར་_40_,བཞིན་མུ་ཅོར་_40_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[སྨྲ་_100_],སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_
[ཁ་_100_],ཁ་_100_,ཁ་_100_,ཁ་_100_,ཁ་_100_,ཁ་_100_,ཁ་_100_,ཁ་_100_,ཁ་_100_,ཁ་_100_
[རོག་_100_],རོག་_100_,རོག་_100_,རོག་_100_,རོག་_100_,རོག་_100_,རོག་_100_,རོག་_100_,རོག་_100_,རོག་_100_
[འདུག་པར་བྱ། །​_50_],འདུག་པར་བྱ། །​_50_,འདུག་།_20_,འདུག་།_20_,འདུག་པར་བྱ། །​_50_,འདུག་པར་བྱ། །​_50_,འདུག་པར་བྱ། །​_50_,འདུག་པར་བྱ །​ །​_10_,འདུག _10_,འདུག །​ _10_
[གལ་_100_],གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_
[ཏེ་_100_],ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_
[ནོར་_100_],ནོར་_100_,ནོར་_100_,ནོར་_100_,ནོར་_100_,ནོར་_100_,ནོར་_100_,ནོར་_100_,ནོར་_100_,ནོར་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_
[གི་_90_],གི་_90_,གི་_90_,གི་_90_,གི་_90_,གི་_90_,གི་_90_,གི་_90_,གིས་_10_,གི་_90_
[ཕྱོགས་_100_],ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_
[ཉུང་_100_],ཉུང་_100_,ཉུང་_100_,ཉུང་_100_,ཉུང་_100_,ཉུང་_100_,ཉུང་_100_,ཉུང་_100_,ཉུང་_100_,ཉུང་_100_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_
[། །​_80_],། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​ _20_,། །​ _20_
[མཛའ་_100_],མཛའ་_100_,མཛའ་_100_,མཛའ་_100_,མཛའ་_100_,མཛའ་_100_,མཛའ་_100_,མཛའ་_100_,མཛའ་_100_,མཛའ་_100_
[བཤེས་_100_],བཤེས་_100_,བཤེས་_100_,བཤེས་_100_,བཤེས་_100_,བཤེས་_100_,བཤེས་_100_,བཤེས་_100_,བཤེས་_100_,བཤེས་_100_
[ཕྱོགས་_80_],ཕྱོགས་_80_,སྟོབས་_20_,སྟོབས་_20_,ཕྱོགས་_80_,ཕྱོགས་_80_,ཕྱོགས་_80_,ཕྱོགས་_80_,ཕྱོགས་_80_,ཕྱོགས་_80_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[སྟོབས་_80_],སྟོབས་_80_,ཕྱོགས་_20_,ཕྱོགས་_20_,སྟོབས་_80_,སྟོབས་_80_,སྟོབས་_80_,སྟོབས་_80_,སྟོབས་_80_,སྟོབས་_80_
[ཀྱང་_100_],ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_
[ཆུང་_100_],ཆུང་_100_,ཆུང་_100_,ཆུང་_100_,ཆུང་_100_,ཆུང་_100_,ཆུང་_100_,ཆུང་_100_,ཆུང་_100_,ཆུང་_100_
[གྱུར་_100_],གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_
[ཅིང་། །​_60_],ཅིང་། །​_60_,ཞིང་། །​_20_,ཞིང་། །​_20_,ཅིང་། །​_60_,ཅིང་། །​_60_,ཅིང་། །​_60_,ཅིང་། །​_60_,བཞིན། །​ _10_,ཞིང་། །​ _10_
[དགྲ་_100_],དགྲ་_100_,དགྲ་_100_,དགྲ་_100_,དགྲ་_100_,དགྲ་_100_,དགྲ་_100_,དགྲ་_100_,དགྲ་_100_,དགྲ་_100_
[བོའི་_100_],བོའི་_100_,བོའི་_100_,བོའི་_100_,བོའི་_100_,བོའི་_100_,བོའི་_100_,བོའི་_100_,བོའི་_100_,བོའི་_100_
[ཕྱོགས་_100_],ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[སྟོབས་_100_],སྟོབས་_100_,སྟོབས་_100_,སྟོབས་_100_,སྟོབས་_100_,སྟོབས་_100_,སྟོབས་_100_,སྟོབས་_100_,སྟོབས་_100_,སྟོབས་_100_
[ཚུལ་_100_],ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_
[ལྡན་_90_],ལྡན་_90_,ལྡན་_90_,ལྡན་_90_,ལྡན་_90_,ལྡན་_90_,ལྡན་_90_,ལྡན་_90_,ལྡ་_10_,ལྡན་_90_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[ཚེ_100_],ཚེ_100_,ཚེ_100_,ཚེ_100_,ཚེ_100_,ཚེ_100_,ཚེ_100_,ཚེ_100_,ཚེ_100_,ཚེ_100_
[། །​_80_],། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​ _20_,། །​ _20_
[ཚིག་_100_],ཚིག་_100_,ཚིག་_100_,ཚིག་_100_,ཚིག་_100_,ཚིག་_100_,ཚིག་_100_,ཚིག་_100_,ཚིག་_100_,ཚིག་_100_
[ངན་_80_],ངན་_80_,ངན་_80_,ངན་_80_,ངན་_80_,ངན་_80_,ངན་_80_,ངན་_80_,རྩུབ་_20_,རྩུབ་_20_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[སྨྲ་_100_],སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_
[ཁ་_100_],ཁ་_100_,ཁ་_100_,ཁ་_100_,ཁ་_100_,ཁ་_100_,ཁ་_100_,ཁ་_100_,ཁ་_100_,ཁ་_100_
[རོག་_100_],རོག་_100_,རོག་_100_,རོག་_100_,རོག་_100_,རོག་_100_,རོག་_100_,རོག་_100_,རོག་_100_,རོག་_100_
[འདུག་_100_],འདུག་_100_,འདུག་_100_,འདུག་_100_,འདུག་_100_,འདུག་_100_,འདུག་_100_,འདུག་_100_,འདུག་_100_,འདུག་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱ_100_],བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_
[། །​_80_],། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​ _20_,། །​ _20_
[ཡ་_100_],ཡ་_100_,ཡ་_100_,ཡ་_100_,ཡ་_100_,ཡ་_100_,ཡ་_100_,ཡ་_100_,ཡ་_100_,ཡ་_100_
[རབས་_100_],རབས་_100_,རབས་_100_,རབས་_100_,རབས་_100_,རབས་_100_,རབས་_100_,རབས་_100_,རབས་_100_,རབས་_100_
[ཚུལ་_100_],ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_,ཚུལ་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[ཁེངས་_100_],ཁེངས་_100_,ཁེངས་_100_,ཁེངས་_100_,ཁེངས་_100_,ཁེངས་_100_,ཁེངས་_100_,ཁེངས་_100_,ཁེངས་_100_,ཁེངས་_100_
[པས་ཤིན་ཏུ་_60_],པས་ཤིན་ཏུ་_60_,པས་_40_,པས་_40_,པས་ཤིན་ཏུ་_60_,པས་ཤིན་ཏུ་_60_,པས་ཤིན་ཏུ་_60_,པས་ཤིན་ཏུ་_60_,པས་_40_,པས་_40_
[ང་_100_],ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_
[རྒྱལ་ཆེ། །​_50_],རྒྱལ་ཆེ། །​_50_,རྒྱལ་ཤིན་ཏུ་ཆེ། །​_20_,རྒྱལ་ཤིན་ཏུ་ཆེ། །​_20_,རྒྱལ་ཆེ། །​_50_,རྒྱལ་ཆེ། །​_50_,རྒྱལ་ཆེ། །​_50_,རྒྱལ་ྋཆེ། །​_10_,རྒྱལ་ཤིན་ཏུ་ཆེ། །​ _20_,རྒྱལ་ཤིན་ཏུ་ཆེ། །​ _20_
[གཡོ་_100_],གཡོ་_100_,གཡོ་_100_,གཡོ་_100_,གཡོ་_100_,གཡོ་_100_,གཡོ་_100_,གཡོ་_100_,གཡོ་_100_,གཡོ་_100_
[སྒྱུ་_100_],སྒྱུ་_100_,སྒྱུ་_100_,སྒྱུ་_100_,སྒྱུ་_100_,སྒྱུ་_100_,སྒྱུ་_100_,སྒྱུ་_100_,སྒྱུ་_100_,སྒྱུ་_100_
[དད་_100_],དད་_100_,དད་_100_,དད་_100_,དད་_100_,དད་_100_,དད་_100_,དད་_100_,དད་_100_,དད་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[ཁྭ་བཞིན་_70_],ཁྭ་བཞིན་_70_,ཁ་བཞིན་_20_,ཁ་བཞིན་_20_,ཁྭ་བཞིན་_70_,ཁྭ་བཞིན་_70_,ཁྭ་བཞིན་_70_,ཁཱ་ཊིབཞིན་_10_,ཁྭ་བཞིན་_70_,ཁྭ་བཞིན་_70_
[ཤིན་_100_],ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_
[ཏུ་_100_],ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_
[མུ་_100_],མུ་_100_,མུ་_100_,མུ་_100_,མུ་_100_,མུ་_100_,མུ་_100_,མུ་_100_,མུ་_100_,མུ་_100_
[ཅོར་_100_],ཅོར་_100_,ཅོར་_100_,ཅོར་_100_,ཅོར་_100_,ཅོར་_100_,ཅོར་_100_,ཅོར་_100_,ཅོར་_100_,ཅོར་_100_
[སྨྲ_100_],སྨྲ_100_,སྨྲ_100_,སྨྲ_100_,སྨྲ_100_,སྨྲ_100_,སྨྲ_100_,སྨྲ_100_,སྨྲ_100_,སྨྲ_100_
[། །​_70_],། །​_70_,། །​_70_,། །​_70_,། །​_70_,། །​_70_,། །​_70_,། །​ །​_10_,། །​ _20_,། །​ _20_
[གཟུ་_100_],གཟུ་_100_,གཟུ་_100_,གཟུ་_100_,གཟུ་_100_,གཟུ་_100_,གཟུ་_100_,གཟུ་_100_,གཟུ་_100_,གཟུ་_100_
[ལུམས་_80_],ལུམས་_80_,ལུམས་_80_,ལུམས་_80_,ལུམས་_80_,ལུམས་_80_,ལུམས་_80_,ལུམས་_80_,ལུམ་_20_,ལུམ་_20_
[ཕྲག་_100_],ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_
[དོག་_100_],དོག་_100_,དོག་_100_,དོག་_100_,དོག་_100_,དོག་_100_,དོག་_100_,དོག་_100_,དོག་_100_,དོག་_100_
[བརྐམ་_60_],བརྐམ་_60_,སྐམས་_10_,སྐམ་_10_,བརྐམ་_60_,བརྐམ་_60_,བརྐམ་_60_,བརྐམ་_60_,རྐམ་_20_,རྐམ་_20_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[ཁྲེལ་_80_],ཁྲེལ་_80_,ཁྲིམས་_20_,ཁྲིམས་_20_,ཁྲེལ་_80_,ཁྲེལ་_80_,ཁྲེལ་_80_,ཁྲེལ་_80_,ཁྲེལ་_80_,ཁྲེལ་_80_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[ངོ་_100_],ངོ་_100_,ངོ་_100_,ངོ་_100_,ངོ་_100_,ངོ་_100_,ངོ་_100_,ངོ་_100_,ངོ་_100_,ངོ་_100_
[ཚ་_100_],ཚ་_100_,ཚ་_100_,ཚ་_100_,ཚ་_100_,ཚ་_100_,ཚ་_100_,ཚ་_100_,ཚ་_100_,ཚ་_100_
[བྲལ_100_],བྲལ_100_,བྲལ_100_,བྲལ_100_,བྲལ_100_,བྲལ_100_,བྲལ_100_,བྲལ_100_,བྲལ_100_,བྲལ_100_
[། །​མི་_60_],། །​མི་_60_,། །​མི་_60_,། །​མི་_60_,། །​མེ་_20_,། །​མེ་_20_,། །​མི་_60_,། །​མི་_60_,། །​ མི་_20_,། །​ མི་_20_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བུར་_100_],བུར་_100_,བུར་_100_,བུར་_100_,བུར་_100_,བུར་_100_,བུར་_100_,བུར་_100_,བུར་_100_,བུར་_100_
[གྱུར་_100_],གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_
[ཀྱང་_100_],ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_
[གཞན་_100_],གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_
[བཞིན་_80_],བཞིན་_80_,བཞིན་ཤིན་ཏུ་_20_,བཞིན་ཤིན་ཏུ་_20_,བཞིན་_80_,བཞིན་_80_,བཞིན་_80_,བཞིན་_80_,བཞིན་_80_,བཞིན་_80_
[སྤང་_100_],སྤང་_100_,སྤང་_100_,སྤང་_100_,སྤང་_100_,སྤང་_100_,སྤང་_100_,སྤང་_100_,སྤང་_100_,སྤང་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[བྱ_100_],བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_
[། །​_80_],། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​_80_,། །​ _20_,། །​ _20_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ལྟ་_100_],ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_
[བུ་_100_],བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_
[ཡི་_100_],ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_
[དམན་_100_],དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_,དམན་_100_
[ཞིང་_100_],ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_
[ངན་_100_],ངན་_100_,ངན་_100_,ངན་_100_,ངན་_100_,ངན་_100_,ངན་_100_,ངན་_100_,ངན་_100_,ངན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[དེ། །​_80_],དེ། །​_80_,དེ། །​_80_,དེ། །​_80_,དེ། །​_80_,དེ། །​_80_,དེ། །​_80_,དེ། །​_80_,སྟེ། །​ _10_,དེ། །​ _10_
[མཐོན་_100_],མཐོན་_100_,མཐོན་_100_,མཐོན་_100_,མཐོན་_100_,མཐོན་_100_,མཐོན་_100_,མཐོན་_100_,མཐོན་_100_,མཐོན་_100_
[པོའི་_100_],པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_
[སར་_100_],སར་_100_,སར་_100_,སར་_100_,སར་_100_,སར་_100_,སར་_100_,སར་_100_,སར་_100_,སར་_100_
[མི་དྲོང་_60_],མི་དྲོང་_60_,མི་དྲོང་_60_,མི་དྲོང་_60_,མེ་དྲོད་_20_,མེ་དྲོད་_20_,མི་དྲོང་_60_,མི་དྲོང་_60_,མི་དྲང་_20_,མི་དྲང་_20_
[ཞིང་_100_],ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_
[དེར་_100_],དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_
[མི་བཞག །​_60_],མི་བཞག །​_60_,མི་བཞག །​_60_,མི་བཞག །​_60_,མེ་བཞག །​_20_,མེ་བཞག །​_20_,མི་བཞག །​_60_,མི་བཞག །​_60_,མི་བཞག _10_,མི་བཞག །​ _10_
[ས་_100_],ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_
[དེར་_100_],དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_,དེར་_100_
[བཞག་_100_],བཞག་_100_,བཞག་_100_,བཞག་_100_,བཞག་_100_,བཞག་_100_,བཞག་_100_,བཞག་_100_,བཞག་_100_,བཞག་_100_
[ཀྱང་_100_],ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_
