[༄༅། །​དཔལ་ནག་པོ་ཆེན་པོ་ཡུམ་ཅན་གྱི་སྒྲུབ་ཐབས།༄༅༅། །​_50_],༄༅། །​དཔལ་ནག་པོ་ཆེན་པོ་ཡུམ་ཅན་གྱི་སྒྲུབ་ཐབས།༄༅༅། །​_50_,༄༅། །​དཔལ་ནག་པོ་ཆེན་པོ་ཡུམ་ཅན་གྱི་སྒྲུབ་ཐབས།༄༅༅། །​_50_,༄༅། །​དཔལ་ནག་པོ་ཆེན་པོ་ཡུམ་ཅན་གྱི་སྒྲུབ་ཐབས།༄༅༅། །​_50_,༄༅། །​_25_,༄༅༅། །​_25_,༄༅༅། །​_25_,༄༅། །​_25_
[ནག་_100_],ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[མེ་_100_],མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_
[ཏོག་_100_],ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_
[གི་_100_],གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_
[ཚོམ་_50_],ཚོམ་_50_,ཚོན་_25_,ཚོན་_25_,ཚོམ་ཀྱི་_25_,ཚོམ་_50_,ཚོམ་_50_,ཚོམ་ཀྱི་_25_
[བུ་_100_],བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_
[ལྔ་_100_],ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_
[བཀོད་_100_],བཀོད་_100_,བཀོད་_100_,བཀོད་_100_,བཀོད་_100_,བཀོད་_100_,བཀོད་_100_,བཀོད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེའི་_100_],དེའི་_100_,དེའི་_100_,དེའི་_100_,དེའི་_100_,དེའི་_100_,དེའི་_100_,དེའི་_100_
[མདུན་_100_],མདུན་_100_,མདུན་_100_,མདུན་_100_,མདུན་_100_,མདུན་_100_,མདུན་_100_,མདུན་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[སྔོན་_100_],སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[བཤད་_100_],བཤད་_100_,བཤད་_100_,བཤད་_100_,བཤད་_100_,བཤད་_100_,བཤད་_100_,བཤད་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[བདུག་_100_],བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_
[སྤོས་_100_],སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[གཏོར་_100_],གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[གཞན་_100_],གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_,གཞན་_100_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_
[མཆོད་_100_],མཆོད་_100_,མཆོད་_100_,མཆོད་_100_,མཆོད་_100_,མཆོད་_100_,མཆོད་_100_,མཆོད་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[རྫས་_100_],རྫས་_100_,རྫས་_100_,རྫས་_100_,རྫས་_100_,རྫས་_100_,རྫས་_100_,རྫས་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[བཤད་_50_],བཤད་_50_,བཤད་_50_,བཤད་_50_,བཤམ་_50_,བཤམ་_50_,བཤམ་_50_,བཤམ་_50_
[ནས་_100_],ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_
[བསྒྲུབ་_100_],བསྒྲུབ་_100_,བསྒྲུབ་_100_,བསྒྲུབ་_100_,བསྒྲུབ་_100_,བསྒྲུབ་_100_,བསྒྲུབ་_100_,བསྒྲུབ་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[བརྩམ་_100_],བརྩམ་_100_,བརྩམ་_100_,བརྩམ་_100_,བརྩམ་_100_,བརྩམ་_100_,བརྩམ་_100_,བརྩམ་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_75_],། །​_75_,། །​_75_,། །​_75_,། །​ ལ་།_25_,། །​_75_,། །​_75_,། །​ ལ་།_25_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[འཁྱིལ་_100_],འཁྱིལ་_100_,འཁྱིལ་_100_,འཁྱིལ་_100_,འཁྱིལ་_100_,འཁྱིལ་_100_,འཁྱིལ་_100_,འཁྱིལ་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[སྔགས་_100_],སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_
[བཟླས་_100_],བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[ཆང་_100_],ཆང་_100_,ཆང་_100_,ཆང་_100_,ཆང་_100_,ཆང་_100_,ཆང་_100_,ཆང་_100_
[གིས་_100_],གིས་_100_,གིས་_100_,གིས་_100_,གིས་_100_,གིས་_100_,གིས་_100_,གིས་_100_
[དཀྱིལ་_100_],དཀྱིལ་_100_,དཀྱིལ་_100_,དཀྱིལ་_100_,དཀྱིལ་_100_,དཀྱིལ་_100_,དཀྱིལ་_100_,དཀྱིལ་_100_
[འཁོར་_100_],འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[གཏོར་_100_],གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_
[བས་_100_],བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_
[བསངས་_100_],བསངས་_100_,བསངས་_100_,བསངས་_100_,བསངས་_100_,བསངས་_100_,བསངས་_100_,བསངས་_100_
[ཤིང་_100_],ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[གྱིས་_100_],གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_
[རྣམ་_100_],རྣམ་_100_,རྣམ་_100_,རྣམ་_100_,རྣམ་_100_,རྣམ་_100_,རྣམ་_100_,རྣམ་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[དག་_100_],དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_
[པར་_75_],པར་_75_,པས་_25_,པས་_25_,པར་_75_,པར་_75_,པར་_75_,པར་_75_
[མོས་_100_],མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[སྔགས་_100_],སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_
[བཟླས་_100_],བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_
[ཤིང་_100_],ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_
[། _75_],། _75_,། _75_,། _75_,། །​ _25_,། _75_,། _75_,། །​ _25_
[དེའི་_100_],དེའི་_100_,དེའི་_100_,དེའི་_100_,དེའི་_100_,དེའི་_100_,དེའི་_100_,དེའི་_100_
[ངང་_100_],ངང་_100_,ངང་_100_,ངང་_100_,ངང་_100_,ངང་_100_,ངང་_100_,ངང་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_
[གི་_100_],གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_
[ས་_100_],ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_
[བོན་_100_],བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_
[སྐྱེས་_100_],སྐྱེས་_100_,སྐྱེས་_100_,སྐྱེས་_100_,སྐྱེས་_100_,སྐྱེས་_100_,སྐྱེས་_100_,སྐྱེས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[དཔལ་_100_],དཔལ་_100_,དཔལ་_100_,དཔལ་_100_,དཔལ་_100_,དཔལ་_100_,དཔལ་_100_,དཔལ་_100_
[ནག་_100_],ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
[ཆེན་_100_],ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
[འཁོར་_100_],འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[བཅས་_100_],བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_
[པ_100_],པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[སྔོན་_100_],སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[སྨྲས་_100_],སྨྲས་_100_,སྨྲས་_100_,སྨྲས་_100_,སྨྲས་_100_,སྨྲས་_100_,སྨྲས་_100_,སྨྲས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[རྫོགས་_100_],རྫོགས་_100_,རྫོགས་_100_,རྫོགས་_100_,རྫོགས་_100_,རྫོགས་_100_,རྫོགས་_100_,རྫོགས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​ཛཿཧཱུཾ་_75_],། །​ཛཿཧཱུཾ་_75_,། །​ཛཿཧཱུཾ་_75_,། །​ཛཿཧཱུཾ་_75_,། །​་།ཛཧཱུྃ་_25_,། །​ཛཿཧཱུཾ་_75_,། །​ཛཿཧཱུཾ་_75_,། །​་།ཛཧཱུྃ་_25_
[བཾ་_100_],བཾ་_100_,བཾ་_100_,བཾ་_100_,བཾ་_100_,བཾ་_100_,བཾ་_100_,བཾ་_100_
[ཧོཿཞེས་_75_],ཧོཿཞེས་_75_,ཧོཿཞེས་_75_,ཧོཿཞེས་_75_,ཧོཞེས་_25_,ཧོཿཞེས་_75_,ཧོཿཞེས་_75_,ཧོཞེས་_25_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_
[ཡེ་_100_],ཡེ་_100_,ཡེ་_100_,ཡེ་_100_,ཡེ་_100_,ཡེ་_100_,ཡེ་_100_,ཡེ་_100_
[ཤེས་_100_],ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_
[དཔའ་_100_],དཔའ་_100_,དཔའ་_100_,དཔའ་_100_,དཔའ་_100_,དཔའ་_100_,དཔའ་_100_,དཔའ་_100_
[སྤྱན་_100_],སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_
[དྲངས་_100_],དྲངས་_100_,དྲངས་_100_,དྲངས་_100_,དྲངས་_100_,དྲངས་_100_,དྲངས་_100_,དྲངས་_100_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_
[། _75_],། _75_,། _75_,། _75_,། །​ _25_,། _75_,། _75_,། །​ _25_
[རབ་_100_],རབ་_100_,རབ་_100_,རབ་_100_,རབ་_100_,རབ་_100_,རབ་_100_,རབ་_100_
[ཏུ་_100_],ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_
[གཞུག་_100_],གཞུག་_100_,གཞུག་_100_,གཞུག་_100_,གཞུག་_100_,གཞུག་_100_,གཞུག་_100_,གཞུག་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[སོགས་_100_],སོགས་_100_,སོགས་_100_,སོགས་_100_,སོགས་_100_,སོགས་_100_,སོགས་_100_,སོགས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ཕྱག་_100_],ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_
[རྒྱ་_100_],རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[བཅས་_100_],བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[བྱས་_100_],བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_
[ནས_100_],ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_
[། _75_],། _75_,། _75_,། _75_,།_25_,། _75_,། _75_,།_25_
[མཆོད་_100_],མཆོད་_100_,མཆོད་_100_,མཆོད་_100_,མཆོད་_100_,མཆོད་_100_,མཆོད་_100_,མཆོད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[གཏོར་_100_],གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ཕུལ་_100_],ཕུལ་_100_,ཕུལ་_100_,ཕུལ་_100_,ཕུལ་_100_,ཕུལ་_100_,ཕུལ་_100_,ཕུལ་_100_
[ལོ_100_],ལོ_100_,ལོ_100_,ལོ_100_,ལོ_100_,ལོ_100_,ལོ_100_,ལོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[སྔགས་_100_],སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[བཟླས་_100_],བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[མཐར་_100_],མཐར་_100_,མཐར་_100_,མཐར་_100_,མཐར་_100_,མཐར་_100_,མཐར་_100_,མཐར་_100_
[ཐུག་_100_],ཐུག་_100_,ཐུག་_100_,ཐུག་_100_,ཐུག་_100_,ཐུག་_100_,ཐུག་_100_,ཐུག་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_87_],། །​_87_,། །​_87_,། །​_87_,། །​དཔལ་ནག་པོ་ཆེན་པོ་ཡུམ་ཅན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ། _12_,། །​_87_,། །​_87_,། །​_87_
[ཚོགས་_100_],ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[འཁོར་_100_],འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_
[ལོས་_100_],ལོས་_100_,ལོས་_100_,ལོས་_100_,ལོས་_100_,ལོས་_100_,ལོས་_100_,ལོས་_100_
[ཚིམ་_100_],ཚིམ་_100_,ཚིམ་_100_,ཚིམ་_100_,ཚིམ་_100_,ཚིམ་_100_,ཚིམ་_100_,ཚིམ་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱས་ཤིང་_75_],བྱས་ཤིང་_75_,བྱ་ཞིང་_25_,བྱ་ཞིང་_25_,བྱས་ཤིང་_75_,བྱས་ཤིང་_75_,བྱས་ཤིང་_75_,བྱས་ཤིང་_75_
[ལྷག་_100_],ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ལྷག་_100_],ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_
[གཏོར་_100_],གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[སྦྱིན་_100_],སྦྱིན་_100_,སྦྱིན་_100_,སྦྱིན་_100_,སྦྱིན་_100_,སྦྱིན་_100_,སྦྱིན་_100_,སྦྱིན་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ལྟར་_100_],ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_
[སྔོན་_100_],སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[འགྲོ་_100_],འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[བྱས་_100_],བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_
[ནས_100_],ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ནས་_100_],ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_
[བཟུང་_100_],བཟུང་_100_,བཟུང་_100_,བཟུང་_100_,བཟུང་_100_,བཟུང་_100_,བཟུང་_100_,བཟུང་_100_
[སྟེ_100_],སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[ཉི་_100_],ཉི་_100_,ཉི་_100_,ཉི་_100_,ཉི་_100_,ཉི་_100_,ཉི་_100_,ཉི་_100_
[མ་_62_],མ་_62_,མ་ལ་_25_,མ་ལ་_25_,མ་_62_,མ་_62_,མ་_62_,མ་“ _12_
[སོ་_100_],སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_
[སོར་_100_],སོར་_100_,སོར་_100_,སོར་_100_,སོར་_100_,སོར་_100_,སོར་_100_,སོར་_100_
[ཐུན་_100_],ཐུན་_100_,ཐུན་_100_,ཐུན་_100_,ཐུན་_100_,ཐུན་_100_,ཐུན་_100_,ཐུན་_100_
[བཞིར་_100_],བཞིར་_100_,བཞིར་_100_,བཞིར་_100_,བཞིར་_100_,བཞིར་_100_,བཞིར་_100_,བཞིར་_100_
[སྔོན་_100_],སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_,སྔོན་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[སྨྲས་_100_],སྨྲས་_100_,སྨྲས་_100_,སྨྲས་_100_,སྨྲས་_100_,སྨྲས་_100_,སྨྲས་_100_,སྨྲས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
